  time, id, text, source, truncated, possibly_sensitive, scopes, in_reply_to_status_id, in_reply_to_user_id, in_reply_to_screen_name, favorited, retweeted, current_user_retweet, retweet_count, user_id, user_name, user_screen_name, user_location, user_description, user_url, user_protected, user_followers_count, user_friends_count, user_listed_count, user_created_at, user_time, user_favourites_count, user_utc_offset, user_time_zone, user_geo_enabled, user_verified, user_statuses_count, user_lang, user_contributors_enabled, user_is_translator, user_profile_image_url, user_profile_image_url_https, user_default_profile, user_default_profile_image, user_following, user_follow_request_sent, user_notifications, entities_hashtags, entities_urls, entities_user_mentions, contributors_id, contributors_screen_name, coordinates_type, coordinates_lng, coordinates_lat, has_father
1384879602, 402840366464118784, @justinbieber wow... just wow. http://t.co/B8CjEb4mLx, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, 27260086, justinbieber, 0, 0, NULL, 0, 319247054, Kiah, myrauhlingkid, NULL, The kid from a small town in Canada is mine. Selena Marie Gomez., NULL, 0, 2212, 1553, 12, Fri Jun 17 20:08:15 +0000 2011, 1308341295, 1214, 0, London, 1, 0, 38462, en, 0, false, http://pbs.twimg.com/profile_images/378800000727812953/65d408929b74bffbb3d48856735476e2_normal.jpeg, https://pbs.twimg.com/profile_images/378800000727812953/65d408929b74bffbb3d48856735476e2_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, 0
1384879602, 402840365344243712, RT @justinbieber: Mexico I'm smiling :) http://t.co/HbrfmPZJYt, <a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 71191, 1437998755, MrsIglesias xo, MargeSadia, NULL, ENRIQUE IGLESIAS IS JUST...PERFECT:)MRSIGLESIAS:* CHRIS BROOWN JJ FOLLOWSME;)JustinBieberIsMyLife:* MRSBIEBER:*MRSBROWN:*, NULL, 0, 290, 654, 0, Sat May 18 10:10:59 +0000 2013, 1368871859, 51, 0, NULL, 0, 0, 1618, en, 0, false, http://pbs.twimg.com/profile_images/378800000743584380/0631734efeaa0b7280a464b5870ef151_normal.jpeg, https://pbs.twimg.com/profile_images/378800000743584380/0631734efeaa0b7280a464b5870ef151_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[3;16]}], NULL, NULL, NULL, 0, 0, 0
1384879602, 402840365532983296, RT @MTVNews: The #BelieveMovie is only five weeks away! We talked to Jon Chu about what fans will learn about @JustinBieber: http://t.co/eQ…, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 16136, 1115532756, Isabelle_kidrauhl♥ , belle_belieber, NULL, Ninguem pode ser perfeito mas todos podem ser melhores.Never say never to your dreams; is equal to the Justin never give up! ♥ novembro sem duvida melhor mes, NULL, 0, 187, 568, 0, Wed Jan 23 23:40:19 +0000 2013, 1358984419, 27, -7200, Mid-Atlantic, 0, 0, 1150, pt, 0, false, http://pbs.twimg.com/profile_images/378800000365366458/4358b85ed9213a36528f08185627387f_normal.jpeg, https://pbs.twimg.com/profile_images/378800000365366458/4358b85ed9213a36528f08185627387f_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"BelieveMovie";"indices":[17;30]}], "NULL", [{"screen_name":"MTVNews";"name":"MTV News";"id":40076725;"id_str":"40076725";"indices":[3;11]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[110;123]}], NULL, NULL, NULL, 0, 0, 0
1384879601, 402840360743108609, RT @FuckableJustin: "@justinbieber: ima put u down" http://t.co/Zpn7PiBV8r, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 4, 319834578,  ☠PYD☠, tatiana968, NULL, Belieber; Selenatica; Lovatic y Smiler                                                  #Heartbreaker #10weeks and #MusicMondays #BANGERZ #STARSDANCE, NULL, 0, 226, 379, 3, Sat Jun 18 20:42:06 +0000 2011, 1308429726, 11332, 7200, Athens, 0, 0, 5454, es, 0, false, http://pbs.twimg.com/profile_images/378800000747389062/3e886ba6b65e30a6de603474b480d8a4_normal.png, https://pbs.twimg.com/profile_images/378800000747389062/3e886ba6b65e30a6de603474b480d8a4_normal.png, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"FuckableJustin";"name":"Justin Bieber";"id":265331804;"id_str":"265331804";"indices":[3;18]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[21;34]}], NULL, NULL, NULL, 0, 0, 0
1384879601, 402840364039806976, @motown @justinbieber @Usher @LA_Reid @scooterbraun follow Me http://t.co/nBseeeRvaR http://t.co/gnVCKgynZr I BELIEVE, <a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>, 0, 0, NULL, -1, 41428985, motown, 0, 0, NULL, 0, 1470333079, Vahe, VaheegoryanVahe, NULL, BELIEVE IN MY DREAM..., NULL, 0, 12, 32, 1, Thu May 30 17:57:14 +0000 2013, 1369936634, 143, 0, NULL, 0, 0, 24999, en, 0, false, http://pbs.twimg.com/profile_images/3732954249/d59aeef7ed45c1793a020663165d36c4_normal.jpeg, https://pbs.twimg.com/profile_images/3732954249/d59aeef7ed45c1793a020663165d36c4_normal.jpeg, 1, 0, 0, 0, 0, "NULL", [{"url":"http: / /t.co /nBseeeRvaR";"expanded_url":"http: / /www.youtube.com /watch?v=QuOjqWySlg0";"display_url":"youtube.com /watch?v=QuOjqW u2026";"indices":[62;84]};{"url":"http: / /t.co /gnVCKgynZr";"expanded_url":"http: / /www.youtube.com /watch?v=M-aZKh6PVMM";"display_url":"youtube.com /watch?v=M-aZKh u2026";"indices":[85;107]}], [{"screen_name":"motown";"name":"Motown Records";"id":41428985;"id_str":"41428985";"indices":[0;7]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[8;21]};{"screen_name":"Usher";"name":"Usher Raymond IV";"id":40908929;"id_str":"40908929";"indices":[22;28]};{"screen_name":"LA_Reid";"name":"LA Reid";"id":373101137;"id_str":"373101137";"indices":[29;37]};{"screen_name":"scooterbraun";"name":"Scooter Braun";"id":16679529;"id_str":"16679529";"indices":[38;51]}], NULL, NULL, NULL, 0, 0, 0
1384879600, 402840356753920000, RT @justinbieber: Mexico I'm smiling :) http://t.co/HbrfmPZJYt, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 71191, 526828315, #StoryOfMyLife, believe_inbooks, NULL, Waiting for Patch Cipriano. @onedirection are my life., http://t.co/kDfDtOE3ca, 0, 378, 777, 0, Fri Mar 16 21:51:37 +0000 2012, 1331934697, 260, -21600, Central Time (US & Canada), 0, 0, 3304, es, 0, false, http://pbs.twimg.com/profile_images/378800000694609972/3c9e7042c101aa4d22774259519bf040_normal.jpeg, https://pbs.twimg.com/profile_images/378800000694609972/3c9e7042c101aa4d22774259519bf040_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[3;16]}], NULL, NULL, NULL, 0, 0, 0
1384879600, 402840360046837760, RT @justinbieber: Mexico I'm smiling :) http://t.co/HbrfmPZJYt, <a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 71191, 2185826345, just a girl, a_justagirl671, NULL, I fall in love with you and now you are my dream. JB, NULL, 0, 1, 2, 0, Mon Nov 18 11:07:50 +0000 2013, 1384772870, 1, 0, NULL, 0, 0, 4, en, 0, false, http://pbs.twimg.com/profile_images/378800000756729644/e335bdbc3a851f288529116329b4c2e0_normal.jpeg, https://pbs.twimg.com/profile_images/378800000756729644/e335bdbc3a851f288529116329b4c2e0_normal.jpeg, 1, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[3;16]}], NULL, NULL, NULL, 0, 0, 0
1384879600, 402840358716833792, RT @AlfredoFlores: Night 1 in Mexico was NUTS!!!! Now back at the hotel with @justinbieber reminiscing about the times we've had here in Me…, <a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M5)</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 18705, 262442130, Ana Lorena ∞  ✌, analorena_frias, NULL, NULL, NULL, 0, 125, 227, 0, Tue Mar 08 01:55:41 +0000 2011, 1299549341, 34, -25200, Arizona, 0, 0, 997, es, 0, false, http://pbs.twimg.com/profile_images/378800000238431743/5486f2368ec403eeac247c77ffb4c3bd_normal.jpeg, https://pbs.twimg.com/profile_images/378800000238431743/5486f2368ec403eeac247c77ffb4c3bd_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"AlfredoFlores";"name":"Alfredo Flores";"id":19743731;"id_str":"19743731";"indices":[3;17]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[77;90]}], NULL, NULL, NULL, 0, 0, 0
1384879600, 402840358284849152, RT @justinbieber: Thanks paps for getting me with the beliebers yesterday. These girls were really kind. Nice meeting u. http://t.co/8cIEMr…, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 60689, 415927096, belle , proudbyl0u, NULL, NULL, NULL, 0, 2355, 2011, 1, Sat Nov 19 00:42:05 +0000 2011, 1321663325, 1057, -7200, Brasilia, 1, 0, 42057, en, 0, false, http://pbs.twimg.com/profile_images/378800000674435168/a56cb3116f47e0643bfbe2db4fb1d5c9_normal.jpeg, https://pbs.twimg.com/profile_images/378800000674435168/a56cb3116f47e0643bfbe2db4fb1d5c9_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[3;16]}], NULL, NULL, NULL, 0, 0, 0
1384879600, 402840357043712000, RT @justinbieber: Mexico I'm smiling :) http://t.co/HbrfmPZJYt, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 71191, 540087583, fredos bae, avonsshow, NULL, eating oreos with fredo, NULL, 0, 3418, 2587, 9, Thu Mar 29 16:05:54 +0000 2012, 1333037154, 799, 0, Casablanca, 1, 0, 12101, en, 0, false, http://pbs.twimg.com/profile_images/378800000754590122/f7565edfa4bdd086dc0300ebfbd6ed7a_normal.jpeg, https://pbs.twimg.com/profile_images/378800000754590122/f7565edfa4bdd086dc0300ebfbd6ed7a_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[3;16]}], NULL, NULL, NULL, 0, 0, 0
1384879600, 402840356288733185, RT @JelenaLiChen: If you want to put smile on @justinbieber 's face; keep voting.#mtvstars Justin Bieber, <a href="https://twitter.com/download/android" rel="nofollow">Twitter for  Android</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 2, 876467731, ASAC*, andreasofi10, NULL, NULL, NULL, 0, 115, 146, 0, Fri Oct 12 21:27:05 +0000 2012, 1350077225, 44, 0, NULL, 0, 0, 1743, es, 0, false, http://pbs.twimg.com/profile_images/378800000597507329/d8f9696224733eb3e8e15f696b12b226_normal.jpeg, https://pbs.twimg.com/profile_images/378800000597507329/d8f9696224733eb3e8e15f696b12b226_normal.jpeg, 1, 0, 0, 0, 0, [{"text":"mtvstars";"indices":[81;90]}], "NULL", [{"screen_name":"JelenaLiChen";"name":"JelenaChen";"id":1827397645;"id_str":"1827397645";"indices":[3;16]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[46;59]}], NULL, NULL, NULL, 0, 0, 0
1384879600, 402840360155893760, RT @MTVNews: The #BelieveMovie is only five weeks away! We talked to Jon Chu about what fans will learn about @JustinBieber: http://t.co/eQ…, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 16136, 168764744, weezy., officiallaliesp, NULL, take my hand and give a reason to start again. // Harry ama a Kirssy., http://t.co/H29tOrFYFT, 0, 14245, 13702, 46, Tue Jul 20 19:09:21 +0000 2010, 1279652961, 120, 3600, Madrid, 1, 0, 45751, es, 0, false, http://pbs.twimg.com/profile_images/378800000732020529/e70819a01b6c9c4fc3949b3988d38200_normal.jpeg, https://pbs.twimg.com/profile_images/378800000732020529/e70819a01b6c9c4fc3949b3988d38200_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"BelieveMovie";"indices":[17;30]}], "NULL", [{"screen_name":"MTVNews";"name":"MTV News";"id":40076725;"id_str":"40076725";"indices":[3;11]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[110;123]}], NULL, NULL, NULL, 0, 0, 0
1384879599, 402840354841714688, RT @scooterbraun: This pic of the sold out stadium with @justinbieber in the middle from Mexico last night is amazing.… http://t.co/emf5p1T…, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 1431, 932884694, AbbieMegan, abbiejones1997, NULL, I love Ryan Butler and Beau Brooks Justin Bieber my life follow me i follow back Belieber and Janoskianator :), NULL, 0, 259, 718, 0, Wed Nov 07 20:34:31 +0000 2012, 1352320471, 423, 0, NULL, 0, 0, 1181, en, 0, false, http://pbs.twimg.com/profile_images/378800000389646484/bfd14314bf094b9d925e35ff33cab09e_normal.jpeg, https://pbs.twimg.com/profile_images/378800000389646484/bfd14314bf094b9d925e35ff33cab09e_normal.jpeg, 1, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"scooterbraun";"name":"Scooter Braun";"id":16679529;"id_str":"16679529";"indices":[3;16]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[56;69]}], NULL, NULL, NULL, 0, 0, 0
1384879599, 402840353247887360, @justinbieber This Video is for you Justin we love you ♥ @1997MariaBieber https://t.co/yoCTp1FjmT #BeliebersTogetherForJustin ♥ #OneTime 23, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, 27260086, justinbieber, 0, 0, NULL, 0, 122953285, Georgina Belieber♥, Georgina_Biebs_, NULL, Born to be a Belieber♥ @justinbieber ily♥ I'm 19 and i'm a true Belieber ♥ #musicmondays #Believe in your Dreams♥ #BadDay♥#AllBad♥@LilTwist follows 22.07 2013♥, http://t.co/CbjGfzEOAE, 0, 1580, 1800, 8, Sun Mar 14 13:22:02 +0000 2010, 1268572922, 7064, -10800, Greenland, 0, 0, 19989, de, 0, false, http://pbs.twimg.com/profile_images/378800000746895648/944b3f3f5f0f4d102172875042125251_normal.jpeg, https://pbs.twimg.com/profile_images/378800000746895648/944b3f3f5f0f4d102172875042125251_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"BeliebersTogetherForJustin";"indices":[98;125]};{"text":"OneTime";"indices":[128;136]}], [{"url":"https: / /t.co /yoCTp1FjmT";"expanded_url":"https: / /www.youtube.com /watch?v=SIffRsbvYYs&feature=youtube_gdata_player";"display_url":"youtube.com /watch?v=SIffRs u2026";"indices":[74;97]}], [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]};{"screen_name":"1997MariaBieber";"name":"Maria-Magdalena ";"id":265011639;"id_str":"265011639";"indices":[57;73]}], NULL, NULL, NULL, 0, 0, 0
1384879599, 402840352723574784, @justinbieber I thank you for your music; in fact it helps me when not helping anybody., <a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>, 0, 0, NULL, -1, 27260086, justinbieber, 0, 0, NULL, 0, 1186944062, Dasha, DaryaNikashkina, NULL, Russian belieber., NULL, 0, 73, 94, 0, Sat Feb 16 17:46:50 +0000 2013, 1361036810, 99, 0, NULL, 0, 0, 1166, ru, 0, false, http://pbs.twimg.com/profile_images/378800000742496938/ecb58e96ce037b1c942833a77bb8704b_normal.jpeg, https://pbs.twimg.com/profile_images/378800000742496938/ecb58e96ce037b1c942833a77bb8704b_normal.jpeg, 1, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, 0
1384879599, 402840355865112576, @justinbieber i love you 😻❤, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, 27260086, justinbieber, 0, 0, NULL, 0, 422570465, Believe In Bieber, Justin_Shines, NULL, ∞ canada stratford toronto 01/03/1994 ∞                                  @theJamiesWorld followed me 11:12 • 02 sept 13, NULL, 0, 801, 349, 8, Sun Nov 27 12:19:27 +0000 2011, 1322396367, 3416, 10800, Baghdad, 1, 0, 17722, en, 0, false, http://pbs.twimg.com/profile_images/378800000754047968/e1922b22a4088dfe975bf510c4e2b97e_normal.jpeg, https://pbs.twimg.com/profile_images/378800000754047968/e1922b22a4088dfe975bf510c4e2b97e_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, 0
1384879598, 402840351721160704, @justinbieber it's funny how popular "jerry" and "walden" r on Twitter :-P, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, 402746595180953600, 27260086, justinbieber, 0, 0, NULL, 0, 2148583552, Miss Bieber, CrazyRosyCraCra, NULL, #Belieber+ #Selenator = #JELENATOR! As long as- ur r all that matters to me Slow Down- when ur ready come and get it, NULL, 0, 1, 14, 0, Tue Oct 22 15:12:37 +0000 2013, 1382454757, 0, 0, NULL, 0, 0, 93, da, 0, false, http://pbs.twimg.com/profile_images/378800000661396529/7a2c16a05542b6c0ef9f7132e367a396_normal.jpeg, https://pbs.twimg.com/profile_images/378800000661396529/7a2c16a05542b6c0ef9f7132e367a396_normal.jpeg, 1, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, -1
1384879598, 402840351024889856, RT @justinbieber: People have no idea what is coming tomorrow night at midnight. #PYD with @rkelly http://t.co/rz9761zvvM, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 73002, 591568195, ☯ Kidrauhl ☯, daviboybelieber, NULL, NULL, http://t.co/Z3l3xTOWox, 0, 872, 368, 1, Sun May 27 06:18:23 +0000 2012, 1338099503, 1727, -18000, Eastern Time (US & Canada), 0, 0, 11748, en, 0, false, http://pbs.twimg.com/profile_images/3377525116/083bec8ed1970451dec8434fb569c034_normal.jpeg, https://pbs.twimg.com/profile_images/3377525116/083bec8ed1970451dec8434fb569c034_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"PYD";"indices":[81;85]}], "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[3;16]};{"screen_name":"rkelly";"name":"R. Kelly";"id":47186755;"id_str":"47186755";"indices":[91;98]}], NULL, NULL, NULL, 0, 0, 0
1384879598, 402840349057769472, "@justinbieber: ima put u down"  y'all yeah put me down, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 0, 983206320, PYD, ShonhiwaRocks, NULL, Sometimes music speaks what you feel inside. follow me @justinbieber if you ran me over with a car I would say thank you (help change the world), NULL, 0, 99, 364, 0, Sat Dec 01 19:48:37 +0000 2012, 1354391317, 91, 0, NULL, 0, 0, 1259, en, 0, false, http://pbs.twimg.com/profile_images/378800000721707058/207181cab0b4e6003dcab5fe38eb14d1_normal.jpeg, https://pbs.twimg.com/profile_images/378800000721707058/207181cab0b4e6003dcab5fe38eb14d1_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[1;14]}], NULL, NULL, NULL, 0, 0, 0
1384879598, 402840351331090433, RT @justinbieber: Mexico I'm smiling :) http://t.co/HbrfmPZJYt, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 71191, 593814050, Sara Swag Belieber, SWAGgama236Sara, NULL, #BelieveTour!!!!. I am Belieber to death. I LOVE YOU JUSTIN BIEBER. Follow me @justinbieber. #WolfBlood.   http://t.co/NY4XUpBUeD.   #Heartbreaker, NULL, 0, 811, 2003, 1, Tue May 29 15:50:53 +0000 2012, 1338306653, 2116, 3600, Madrid, 1, 0, 8856, es, 0, false, http://pbs.twimg.com/profile_images/378800000739444951/ec6684c8529d58df38b12b72b0f903ea_normal.jpeg, https://pbs.twimg.com/profile_images/378800000739444951/ec6684c8529d58df38b12b72b0f903ea_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[3;16]}], NULL, NULL, NULL, 0, 0, 0
1384879597, 402840346318872576, @justinbieber u smile i smile :-), <a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M5)</a>, 0, 0, NULL, 402574924276965377, 27260086, justinbieber, 0, 0, NULL, 0, 1269887166, Dilara Atan, HeIsMine_JB, NULL, Hi! I'm Turkish Belieber. He is my everything. He is so much love.Imm....I Love Him.İ love Justin Bieber 3, http://t.co/Th3Q6vzoMx, 0, 7, 10, 0, Fri Mar 15 14:51:16 +0000 2013, 1363359076, 23, 0, NULL, 1, 0, 59, tr, 0, false, http://pbs.twimg.com/profile_images/3390986491/7020ee08492ed41d336295865ed94ba8_normal.jpeg, https://pbs.twimg.com/profile_images/3390986491/7020ee08492ed41d336295865ed94ba8_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, -1
1384879597, 402840344514924544, @justinbieber Love you so much !!! Please notice me x100, web, 0, 0, NULL, -1, 27260086, justinbieber, 0, 0, NULL, 0, 571668095, Alone., SilviapBelieber, NULL, Hi i'm Silvia and I'm a belieber ; i love JB... Follow me and i follow you ....  #PROMISE, NULL, 0, 640, 1998, 0, Sat May 05 11:27:56 +0000 2012, 1336217276, 95, 3600, Rome, 0, 0, 1816, it, 0, false, http://pbs.twimg.com/profile_images/378800000693538655/d6ce0984d157dc1fbb36bb4e7834b072_normal.jpeg, https://pbs.twimg.com/profile_images/378800000693538655/d6ce0984d157dc1fbb36bb4e7834b072_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, 0
1384879597, 402840346515996672, "@justinbieber: that new 1d song diana is well written well done boyzzzzzz" boyzzzzzz? Lol k then, <a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 0, 547694183, PYD, vibesrauhl, NULL, I've got real big plans and such bad thoughts., NULL, 0, 6035, 5803, 16, Sat Apr 07 15:38:14 +0000 2012, 1333813094, 792, 3600, Amsterdam, 0, 0, 15124, en, 0, false, http://pbs.twimg.com/profile_images/378800000078086983/7947ee15f6b712417a2890035d89522d_normal.jpeg, https://pbs.twimg.com/profile_images/378800000078086983/7947ee15f6b712417a2890035d89522d_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[1;14]}], NULL, NULL, NULL, 0, 0, 0
1384879596, 402840342082236416, @justinbieber Yesterday I see you; I do not believe it. Love your show. See you tonight TE AMO, web, 0, 0, NULL, -1, 27260086, justinbieber, 0, 0, NULL, 0, 1002750601, Daniela Castillo , DanDrewCast, NULL, Someday I'll meet Justin; I know. #BELIEVE #NeverSayNever. Justin I love you so so so Much!, NULL, 0, 84, 135, 0, Mon Dec 10 22:50:15 +0000 2012, 1355179815, 477, -21600, Central Time (US & Canada), 1, 0, 1226, es, 0, false, http://pbs.twimg.com/profile_images/378800000743693047/1dadf13935a845b7c6862011c283a554_normal.jpeg, https://pbs.twimg.com/profile_images/378800000743693047/1dadf13935a845b7c6862011c283a554_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, 0
1384879596, 402840343407628288, RT @scooterbraun: This pic of the sold out stadium with @justinbieber in the middle from Mexico last night is amazing.… http://t.co/emf5p1T…, <a href="https://twitter.com/download/android" rel="nofollow">Twitter for  Android</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 1431, 402991062, °Vanessa°, vanesa_kidrahul, NULL, Hey my name is Vanessa and Iam Belieber!!!  @justinbieber is my idol and  @DanielJWorld #believe and #foreverkidrahul, NULL, 0, 956, 2003, 0, Tue Nov 01 21:30:08 +0000 2011, 1320183008, 1329, -25200, Mountain Time (US & Canada), 0, 0, 3676, es, 0, false, http://pbs.twimg.com/profile_images/378800000630519600/dbdd76112d73f5efaf67fbfbffa863d2_normal.jpeg, https://pbs.twimg.com/profile_images/378800000630519600/dbdd76112d73f5efaf67fbfbffa863d2_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"scooterbraun";"name":"Scooter Braun";"id":16679529;"id_str":"16679529";"indices":[3;16]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[56;69]}], NULL, NULL, NULL, 0, 0, 0
1384879596, 402840343055720448, RT @AlfredoFlores: Night 1 in Mexico was NUTS!!!! Now back at the hotel with @justinbieber reminiscing about the times we've had here in Me…, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 18705, 922144152, Lari, justindbbr_, NULL, True Belieber. U're All That Matters to me. Mundo contra o Justin; Beliebers e Boyliebers contra o mundo! #BelieveMovie #MusicMondays #4yearsofMyWorld, http://t.co/RfefMUZelc, 0, 200, 1004, 0, Sat Nov 03 01:09:16 +0000 2012, 1351904956, 2, -7200, Mid-Atlantic, 0, 0, 470, pt, 0, false, http://pbs.twimg.com/profile_images/378800000727712934/3f91abef5372a8695d0afe7668acb22e_normal.jpeg, https://pbs.twimg.com/profile_images/378800000727712934/3f91abef5372a8695d0afe7668acb22e_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"AlfredoFlores";"name":"Alfredo Flores";"id":19743731;"id_str":"19743731";"indices":[3;17]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[77;90]}], NULL, NULL, NULL, 0, 0, 0
